Distance_m,ReceivedPower_dBm,PathLoss_dB,RMSDelaySpread_ns,KFactor_dB,TotalPower,MeanDelay,RMSDelay,Entropy,Frequency_GHz,TxHeight,RxHeight,LOS,Scenario
285.7,-86.4,116.4,16.3,5.4,19,989.5726316,22.24716371,2.944438979,73,800,30,1,UMi_LOS_73
285.7,-88.4,118.4,6.8,4.9,19,989.5721053,22.25568516,2.944438979,73,800,30,1,UMi_LOS_73
285.7,-92.1,122.1,16.7,-3.1,19,989.5663158,22.26150376,2.944438979,73,800,30,1,UMi_LOS_73
285.7,-91,121,13.5,-0.9,19,989.5752632,22.28592295,2.944438979,73,800,30,1,UMi_LOS_73
285.7,-93.2,123.2,25.1,-1.1,89,1298.595056,245.5567297,4.48863637,73,800,30,1,UMi_LOS_73
285.8,-89.2,119.2,24.4,0.1,19,989.57,22.29090704,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89.1,119.1,14.2,-2.4,19,989.5747368,22.30459083,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-90.7,120.7,25.4,-1.2,19,989.5694737,22.30997499,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89.1,119.1,29.1,1.1,19,989.5684211,22.32460061,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-84.5,114.5,17.4,2.2,19,989.5673684,22.3363852,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89,119,24.3,1.8,19,989.5668421,22.34948181,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-88.6,118.6,19.3,0,19,989.5657895,22.36372046,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89.4,119.4,20.9,-5.3,19,989.5642105,22.37281323,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-86.8,116.8,20.2,0.6,19,989.5694737,22.38775052,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-87.8,117.8,7.1,-1.5,19,989.5736842,22.40877887,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-91.8,121.8,18.6,-1.8,89,1298.59618,245.5597155,4.48863637,73,800,30,1,UMi_LOS_73
285.8,-91,121,23.2,-3.8,19,989.5678947,22.4143245,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-90.8,120.8,17.8,-2.4,19,989.5678947,22.42357138,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89.5,119.5,17.7,-2.1,19,989.5605263,22.42989464,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-92.7,122.7,8.3,7.7,19,989.5615789,22.44267745,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-88.9,118.9,13.9,-0.7,19,989.5721053,22.46401909,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-90.3,120.3,18,0.2,19,989.5647368,22.46810051,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-87.8,117.8,20.3,-1.5,19,989.57,22.49022782,2.944438979,73,800,30,1,UMi_LOS_73
285.8,-89.5,119.5,19,0,19,989.5647368,22.49527444,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-90.2,120.2,6.8,6.1,19,989.5631579,22.50534932,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-87.3,117.3,1.3,5.7,19,989.5626316,22.5179729,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-88,118,15.2,-5.8,89,1298.597416,245.5606324,4.48863637,73,800,30,1,UMi_LOS_73
285.9,-90.8,120.8,11.3,-3.1,19,989.5626316,22.5319978,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-87.9,117.9,11,-1.1,19,989.5626316,22.54244834,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-89.6,119.6,13.2,-4,19,989.5610526,22.55254027,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-87.3,117.3,14.9,-3.3,19,989.5610526,22.56701363,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-91.9,121.9,14.1,-5,19,989.5657895,22.58239797,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-93.6,123.6,10.6,-0.5,19,989.5657895,22.59126061,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-89,119,13.9,-4.7,19,989.5589474,22.60143822,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-88.5,118.5,16.1,-7,19,989.5589474,22.61503224,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-83.7,113.7,15.4,-6.1,19,989.5589474,22.62529741,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-89,119,12.1,-3.2,19,989.5631579,22.64158472,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-93.2,123.2,13.5,-4.5,89,1298.598539,245.5608446,4.48863637,73,800,30,1,UMi_LOS_73
285.9,-87.5,117.5,16.5,-4.7,19,989.5631579,22.65598632,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-88.7,118.7,15.7,-3.2,19,989.5589474,22.66074136,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-87.2,117.2,12.7,2.6,19,989.5621053,22.67430695,2.944438979,73,800,30,1,UMi_LOS_73
285.9,-89.3,119.3,9.6,-1.5,19,989.5621053,22.68837207,2.944438979,73,800,30,1,UMi_LOS_73
286,-90.2,120.2,12.7,1.7,19,989.5621053,22.70117771,2.944438979,73,800,30,1,UMi_LOS_73
286,-89,119,19.2,-4.5,19,989.5557895,22.70640585,2.944438979,73,800,30,1,UMi_LOS_73
286,-86.8,116.8,14.1,-4.6,19,989.5615789,22.72067393,2.944438979,73,800,30,1,UMi_LOS_73
286,-85.7,115.7,16.2,-7.4,19,989.5568421,22.72958217,2.944438979,73,800,30,1,UMi_LOS_73
286,-85.3,115.3,15.5,-3.9,19,989.5563158,22.74300753,2.944438979,73,800,30,1,UMi_LOS_73
286,-89.9,119.9,14.7,-3.3,19,989.5552632,22.7555935,2.944438979,73,800,30,1,UMi_LOS_73
286,-87.7,117.7,18.5,-6.2,89,1298.60191,245.561838,4.48863637,73,800,30,1,UMi_LOS_73
286,-87.5,117.5,16.4,-5.8,19,989.5552632,22.76524321,2.944438979,73,800,30,1,UMi_LOS_73
286,-85.3,115.3,16.2,-2.1,19,989.5610526,22.78254477,2.944438979,73,800,30,1,UMi_LOS_73
286,-85.4,115.4,11.6,-3.3,19,989.5547368,22.78820664,2.944438979,73,800,30,1,UMi_LOS_73
286,-87.1,117.1,10.7,-2,19,989.5542105,22.79910855,2.944438979,73,800,30,1,UMi_LOS_73
286,-90,120,14.2,-5.4,19,989.5647368,22.82469493,2.944438979,73,800,30,1,UMi_LOS_73
286,-93.8,123.8,11.3,-2.2,19,989.5584211,22.83070054,2.944438979,73,800,30,1,UMi_LOS_73
286,-89.2,119.2,13.9,-3,19,989.5542105,22.83571264,2.944438979,73,800,30,1,UMi_LOS_73
286,-88.1,118.1,11,-4.8,19,989.5478947,22.84129054,2.944438979,73,800,30,1,UMi_LOS_73
286,-90.1,120.1,14.2,-2.2,19,989.5484211,22.8537594,2.944438979,73,800,30,1,UMi_LOS_73
286.1,-86.4,116.4,15.9,-4.3,19,989.5489474,22.86660376,2.944438979,73,800,30,1,UMi_LOS_73
286.1,-85,115,19.5,-3.4,89,1298.56236,245.5506284,4.48863637,73,800,30,1,UMi_LOS_73
286.1,-88.7,118.7,21.5,-4.1,89,1298.604157,245.5627122,4.48863637,73,800,30,1,UMi_LOS_73
286.1,-91.1,121.1,14.8,-2.5,19,989.5584211,22.88773684,2.944438979,73,800,30,1,UMi_LOS_73
286.1,-88.1,118.1,15.2,0.2,3,960.5733333,2.220890712,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-90.6,120.6,14.6,-2.9,3.000000001,960.5733333,2.220890712,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-87.2,117.2,12.8,-5.9,3,960.5766667,2.216819544,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-92.7,122.7,16.1,-0.3,3,960.58,2.212750927,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-88.8,118.8,17,-4.1,3,960.5833333,2.208684878,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-93.9,123.9,12.7,-4.2,3,960.5866667,2.204621409,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-85.4,115.4,16,-6.6,3,960.59,2.200560535,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-91.1,121.1,15.5,-4.3,3,960.5933333,2.19650227,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-85.6,115.6,14.3,-2.7,3,960.5966667,2.192446629,1.098612289,73,800,30,1,UMi_LOS_73
286.1,-86.7,116.7,17.1,-0.9,89,1298.602022,245.5622089,4.48863637,73,800,30,1,UMi_LOS_73
286.2,-88.8,118.8,12.7,-3.5,3,960.6,2.188393627,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-88,118,15.5,-3.4,3,960.6033333,2.184343278,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-90.2,120.2,9.8,-0.2,3.000000001,960.6066667,2.180295597,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-93.6,123.6,13.1,-3.4,3,960.61,2.176250598,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-90.6,120.6,19.9,-4.6,3,960.6133333,2.172208298,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-87.2,117.2,16.9,-3.9,3,960.6166667,2.16816871,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-92.4,122.4,12.3,-2,3,960.62,2.164131851,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-89.6,119.6,16.9,-0.5,3,960.62,2.164131851,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-90.8,120.8,16.7,-3.9,3,960.6233333,2.160097734,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-90.3,120.3,9.1,0.9,3,960.6266667,2.156066377,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-88.5,118.5,15,-7,89,1298.604607,245.5641974,4.48863637,73,800,30,1,UMi_LOS_73
286.2,-93.1,123.1,12.7,-3.8,3,960.6333333,2.156174596,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-88,118,13.9,-2.4,3,960.6366667,2.152151378,1.098612289,73,800,30,1,UMi_LOS_73
286.2,-84.3,114.3,16.8,-1.1,3,960.64,2.148130971,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-89.8,119.8,16.4,-4.7,3,960.6433333,2.144113388,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-91.2,121.2,12.4,-3.4,3,960.6466667,2.140098648,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-87,117,15.1,-5.1,3,960.65,2.136086765,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-87.9,117.9,17.7,2.7,3,960.6533333,2.132077756,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-89.7,119.7,13.6,-2.9,3,960.6566667,2.128071636,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-92.9,122.9,14.2,-1.3,3,960.66,2.124068423,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-86.5,116.5,16,-4.5,3,960.6633333,2.120068133,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-87.7,117.7,16.7,-3.1,89,1298.604382,245.5655828,4.48863637,73,800,30,1,UMi_LOS_73
286.3,-88.8,118.8,14.3,-1.9,3.000000002,960.6666667,2.116070782,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-89.5,119.5,13,-2.9,3,960.67,2.112076388,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-92.3,122.3,16.3,-4.1,3.000000002,960.6733333,2.108084966,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-84.7,114.7,16.9,-0.4,3,960.6766667,2.104096533,1.098612289,73,800,30,1,UMi_LOS_73
286.3,-91.8,121.8,17.8,-4.8,3,960.68,2.100111108,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-82.4,112.4,18.8,-5.7,3,960.6833333,2.096128707,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-85.8,115.8,16.2,-2.5,3,960.6866667,2.092149347,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-86.1,116.1,18.2,-5.1,3,960.69,2.088173045,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-87.7,117.7,16.6,-5.2,3,960.6933333,2.08419982,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-94.3,124.3,14.9,-2.4,3,960.6966667,2.080229688,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-87,117,12.1,-3,89,1298.605281,245.564706,4.48863637,73,800,30,1,UMi_LOS_73
286.4,-93.6,123.6,10.5,-3.9,3,960.7,2.076262668,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-90.7,120.7,14,-2.9,3,960.7033333,2.072298777,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-81.2,111.2,18.1,-5.5,3.000000001,960.7066667,2.068338034,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-88.8,118.8,14.9,-6.1,3.000000001,960.71,2.064380456,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-83.6,113.6,13.4,-1.1,3.000000001,960.7133333,2.060426062,1.098612289,73,800,30,1,UMi_LOS_73
286.4,-88.2,118.2,13.7,1.4,3,960.7166667,2.05647487,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-84.7,114.7,12.2,1.5,3,960.72,2.052526898,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-90.4,120.4,13.1,5.1,3,960.7233333,2.048582166,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-92.7,122.7,13.3,-3.7,3,960.7266667,2.044640691,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-88.4,118.4,15.6,-1,3.000000001,960.73,2.040702493,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-87.7,117.7,12.6,-0.2,89,1298.602135,245.5642878,4.48863637,73,800,30,1,UMi_LOS_73
286.5,-92,122,13,-2.3,3,960.7333333,2.036767592,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-89.3,119.3,14.2,-5.3,3,960.7366667,2.032836005,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-92.4,122.4,11,-4.4,3,960.74,2.028907752,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-91.5,121.5,13.5,-2.7,3,960.7466667,2.021061327,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-86,116,9,-0.6,3,960.75,2.017143194,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-84.1,114.1,16.3,-6.1,3,960.7533333,2.013228474,1.098612289,73,800,30,1,UMi_LOS_73
286.5,-86.8,116.8,14,1.4,3,960.7566667,2.009317186,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-91.3,121.3,13.9,-1.5,3.000000001,960.76,2.005409351,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-87,117,11.1,-1,3,960.7633333,2.001504989,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-89.9,119.9,13.4,-4.4,3,960.7666667,1.99760412,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-91.5,121.5,2.9,-0.5,89,1298.605506,245.5643321,4.48863637,73,800,30,1,UMi_LOS_73
286.6,-88.9,118.9,2.3,2.7,3,960.77,1.993706765,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-85,115,2.3,-1.5,3,960.7733333,1.989812945,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-89.5,119.5,3.2,0.3,3,960.7766667,1.98592268,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-86.2,116.2,2.9,3.5,3,960.78,1.98203599,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-88.3,118.3,2.3,-0.1,3,960.7833333,1.978152898,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-86.4,116.4,3.5,0.9,3.000000003,960.7866667,1.974273424,1.098612289,73,800,30,1,UMi_LOS_73
286.6,-94.2,124.2,2.5,-1.1,3,960.79,1.970397591,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-92.3,122.3,3,3.5,3.000000001,960.7933333,1.966525419,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-88.8,118.8,2.2,-1.6,3.000000001,960.8,1.958792145,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-91.9,121.9,2.9,1.1,3,960.8033333,1.954931087,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-87.1,117.1,3.5,-1.8,89,1298.603371,245.5642533,4.48863637,73,800,30,1,UMi_LOS_73
286.7,-92.6,122.6,3.4,1.2,3,960.8066667,1.951073778,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-92.2,122.2,3.7,-0.9,3,960.81,1.947220241,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-89.3,119.3,1.6,4.8,3,960.8133333,1.943370497,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-93.6,123.6,2,0.9,3,960.8166667,1.939524569,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-88.7,118.7,3.2,1,3,960.82,1.935682481,1.098612289,73,800,30,1,UMi_LOS_73
286.7,-85.5,115.5,2,-1.5,3,960.8233333,1.931844254,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-86,116,2.6,2.4,3,960.8266667,1.928009912,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-82.3,112.3,2.5,3.4,3,960.83,1.924179479,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-87.2,117.2,2.6,-0.9,3,960.8366667,1.91653043,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-81.8,111.8,2.8,-0.3,3,960.84,1.912711862,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-85.8,115.8,3.1,3.2,89,1298.604494,245.5655258,4.48863637,73,800,30,1,UMi_LOS_73
286.8,-88.7,118.7,2.8,2,3,960.8433333,1.908897297,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-86.7,116.7,3.6,-0.4,3,960.8466667,1.905086758,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-93.6,123.6,2.5,-1,3,960.85,1.90128027,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-86.9,116.9,2.3,5,3,960.8533333,1.897477858,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-88.9,118.9,2.8,-0.8,3,960.8566667,1.893679546,1.098612289,73,800,30,1,UMi_LOS_73
286.8,-96.1,126.1,2.3,1.4,3.000000001,960.86,1.889885358,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-86.6,116.6,2.9,-0.1,3,960.8666667,1.882309456,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-87.8,117.8,2.4,1.9,3,960.87,1.878527792,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-87,117,2.5,2.1,3,960.8733333,1.874750354,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-88.9,118.9,2.8,-2.4,3,960.8766667,1.870977166,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-88,118,1.3,6.2,89,1298.60427,245.5660015,4.48863637,73,800,30,1,UMi_LOS_73
286.9,-88.3,118.3,2.7,-0.3,3,960.88,1.867208255,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-85,115,2.8,-1.3,3,960.8833333,1.863443646,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-77.1,107.1,2.7,1.7,3,960.8866667,1.859683366,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-93.3,123.3,2,7,3,960.8933333,1.852175898,1.098612289,73,800,30,1,UMi_LOS_73
286.9,-93.9,123.9,2.1,2.7,3,960.8966667,1.848428762,1.098612289,73,800,30,1,UMi_LOS_73
287,-89.8,119.8,0.9,11.3,3,960.9,1.844686062,1.098612289,73,800,30,1,UMi_LOS_73
287,-84.3,114.3,2,-0.4,3.000000002,960.9033333,1.840947824,1.098612289,73,800,30,1,UMi_LOS_73
287,-90.7,120.7,2.8,-3.1,3,960.9033333,1.832854483,1.098612289,73,800,30,1,UMi_LOS_73
287,-91.1,121.1,2.3,6.2,3,960.9066667,1.829122437,1.098612289,73,800,30,1,UMi_LOS_73
287,-85.5,115.5,3.1,-3.5,3.000000001,960.91,1.825394934,1.098612289,73,800,30,1,UMi_LOS_73
287,-79.4,109.4,3.4,1.9,89,1298.563596,245.5509802,4.48863637,73,800,30,1,UMi_LOS_73
287,-88.7,118.7,2,-1.1,89,1298.604382,245.5658356,4.48863637,73,800,30,1,UMi_LOS_73
287,-87.9,117.9,2.7,1.2,22,1110.052273,62.75805475,3.091042453,73,800,30,1,UMi_LOS_73
287,-94.7,124.7,2.4,-1.3,47,1061.71617,65.78667865,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-86.9,116.9,3.2,-3,47,1061.702553,65.77980009,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-97.5,127.5,2.2,6.2,47,1061.705532,65.78534952,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-92.1,122.1,2.5,-2.4,47,1061.695745,65.77727732,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-95.9,125.9,1.7,2.1,47,1061.692128,65.77401504,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-86.2,116.2,3.4,-2.4,47,1061.686809,65.77534994,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-88.8,118.8,1.8,2.4,47,1061.68766,65.77492736,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-88.8,118.8,1.7,1.1,47,1061.669787,65.76912176,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-87.6,117.6,3.6,-0.4,47,1061.666383,65.76943678,3.850147602,73,800,30,1,UMi_LOS_73
287.1,-95.2,125.2,2.1,0.8,89,1298.606854,245.5701184,4.48863637,73,800,30,1,UMi_LOS_73
287.2,-91.6,121.6,2.7,5.5,47,1061.667872,65.76433302,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-83.7,113.7,2.6,1.9,47,1061.661915,65.76581666,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-95.3,125.3,1.8,-0.1,47,1061.657021,65.7635957,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-86.5,116.5,1.8,-1.1,47,1061.649362,65.75605182,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-81.2,111.2,2.8,3.2,47,1061.64383,65.75326781,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-90.9,120.9,2.2,-0.5,47,1061.643404,65.75718462,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-91.5,121.5,2.6,-0.5,47,1061.635957,65.75115097,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-82.2,112.2,1.1,7.5,47,1061.628085,65.74649719,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-91.9,121.9,3.3,0.7,47,1061.627234,65.74425022,3.850147602,73,800,30,1,UMi_LOS_73
287.2,-88.2,118.2,1.6,-0.7,47,1061.621277,65.74943849,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-90.2,120.2,2.2,1.1,89,1298.607865,245.569648,4.48863637,73,800,30,1,UMi_LOS_73
287.3,-87.5,117.5,2.9,1.4,47,1061.618511,65.74511864,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-82.4,112.4,2.9,-2.2,47,1061.612553,65.74514597,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-89.1,119.1,1.3,8.1,47,1061.607447,65.74878206,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-90.3,120.3,3.1,-2.3,47,1061.588511,65.73946443,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-91.6,121.6,2.9,2,47,1061.594255,65.73788874,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-84.7,114.7,2.5,-0.2,47,1061.588511,65.73785415,3.850147602,73,800,30,1,UMi_LOS_73
287.3,-88.6,118.6,3.6,-1.3,47,1061.589362,65.7398456,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-94.8,124.8,3.1,-3.7,47,1061.581915,65.73140234,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-92.7,122.7,2.9,-0.6,47,1061.576596,65.72989356,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-88.4,118.4,2,1.1,47,1061.573404,65.73146545,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-91.3,121.3,1.3,11,89,1298.607865,245.5677527,4.48863637,73,800,30,1,UMi_LOS_73
287.4,-91.8,121.8,2.4,1.9,47,1061.563617,65.72419534,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-89.3,119.3,3.1,-0.7,47,1061.560213,65.72358133,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-93.5,123.5,2.6,0.9,47,1061.554894,65.7265664,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-89.8,119.8,2.5,-1.5,47,1061.55383,65.72726432,3.850147602,73,800,30,1,UMi_LOS_73
287.4,-94.7,124.7,2,2.1,47,1061.551277,65.71337383,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-94.6,124.6,1.6,4.9,47,1061.547021,65.71430224,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-96.7,126.7,3.6,0.9,47,1061.544468,65.72234125,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-86.8,116.8,3.2,-0.3,47,1061.541277,65.71831995,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-91.4,121.4,2.6,1.9,47,1061.531489,65.71157219,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-93.1,123.1,2.2,0.6,47,1061.520213,65.70358345,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-89.9,119.9,3.5,-1.6,89,1298.607753,245.5679513,4.48863637,73,800,30,1,UMi_LOS_73
287.5,-90,120,1.8,2.4,47,1061.53383,65.71549273,3.850147602,73,800,30,1,UMi_LOS_73
287.5,-95.4,125.4,2.3,0.8,47,1061.515957,65.70656548,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-86.4,116.4,1.8,3.1,47,1061.519574,65.70664512,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-80.9,110.9,1.7,2.1,47,1061.522766,65.71029974,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-87.8,117.8,2.7,-0.3,47,1061.506383,65.70065337,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-90,120,1.9,3.1,47,1061.502128,65.69945561,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-89.8,119.8,2.8,-0.9,47,1061.504681,65.70475921,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-93.9,123.9,1.7,0.7,47,1061.499574,65.69926982,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-95.5,125.5,2.5,-1.8,47,1061.499362,65.69491513,3.850147602,73,800,30,1,UMi_LOS_73
287.6,-89.6,119.6,18.9,1.5,47,1061.495957,65.69874259,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-87.5,117.5,39,-5.5,89,1298.613483,245.5697999,4.48863637,73,800,30,1,UMi_LOS_73
287.7,-84.5,114.5,23.9,-2.2,47,1061.484681,65.69882401,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-91.7,121.7,22.3,-6.3,47,1061.488298,65.7000994,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-81.8,111.8,20.1,-4.8,47,1061.485319,65.6932791,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-89.7,119.7,13.4,2.4,47,1061.481915,65.69013439,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-91.6,121.6,22,-2.9,47,1061.481702,65.68842954,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-90.7,120.7,42.4,-3.5,47,1061.46766,65.68696384,3.850147602,73,800,30,1,UMi_LOS_73
287.7,-92.2,122.2,23,-1,47,1061.471702,65.68759675,3.850147602,73,800,30,1,UMi_LOS_73
287.8,-84.7,114.7,21.2,-6.2,47,1061.470426,65.68897997,3.850147602,73,800,30,1,UMi_LOS_73
287.8,-81.4,111.4,29.5,-3.9,47,1061.461277,65.68761947,3.850147602,73,800,30,1,UMi_LOS_73
287.8,-93.7,123.7,23.3,-5,47,1061.464894,65.68938869,3.850147602,73,800,30,1,UMi_LOS_73
